5.980000000000000000e+02	5.731131532568413149e+02
5.940000000000000000e+02	5.707653564578081387e+02
6.010000000000000000e+02	5.692094100849801634e+02
5.910000000000000000e+02	5.716113220446711694e+02
5.880000000000000000e+02	5.702366633602898673e+02
5.910000000000000000e+02	5.702866713417290612e+02
5.930000000000000000e+02	5.678421394299107305e+02
5.830000000000000000e+02	5.676521700712532947e+02
5.870000000000000000e+02	5.701189444447406913e+02
5.890000000000000000e+02	5.696978400937143761e+02
5.900000000000000000e+02	5.655557739751002373e+02
5.840000000000000000e+02	5.701023360901895103e+02
5.880000000000000000e+02	5.704479824419113356e+02
5.800000000000000000e+02	5.693328472337570929e+02
5.940000000000000000e+02	5.699492610705592597e+02
5.750000000000000000e+02	5.646916866257461152e+02
5.900000000000000000e+02	5.651221067216679330e+02
5.960000000000000000e+02	5.653814057805107041e+02
5.970000000000000000e+02	5.645981656190629110e+02
5.930000000000000000e+02	5.648988900969725364e+02
5.900000000000000000e+02	5.656529491062226498e+02
5.950000000000000000e+02	5.679513003719710014e+02
5.850000000000000000e+02	5.638697253289224136e+02
5.890000000000000000e+02	5.629491953787266993e+02
5.880000000000000000e+02	5.640529556346216395e+02
5.640000000000000000e+02	5.634862414126525891e+02
5.860000000000000000e+02	5.652941014291429838e+02
5.950000000000000000e+02	5.639087896269604698e+02
5.830000000000000000e+02	5.672848496887854708e+02
5.790000000000000000e+02	5.665860095442490092e+02
5.790000000000000000e+02	5.642771601651818401e+02
5.780000000000000000e+02	5.673385664464606180e+02
5.760000000000000000e+02	5.650286074306209230e+02
5.870000000000000000e+02	5.649027748938658533e+02
5.760000000000000000e+02	5.647386143716510105e+02
5.710000000000000000e+02	5.663505407828661191e+02
5.810000000000000000e+02	5.676495116421440343e+02
5.890000000000000000e+02	5.644596487507097891e+02
5.780000000000000000e+02	5.643348871115368866e+02
5.840000000000000000e+02	5.691005612565645606e+02
5.880000000000000000e+02	5.671310245923280036e+02
6.060000000000000000e+02	5.685807938533544075e+02
5.880000000000000000e+02	5.691488474381014839e+02
5.820000000000000000e+02	5.661588123681465277e+02
5.850000000000000000e+02	5.657213009587455872e+02
5.870000000000000000e+02	5.673587931102445054e+02
5.970000000000000000e+02	5.689492801381159097e+02
5.880000000000000000e+02	5.697177402426113986e+02
5.920000000000000000e+02	5.695511141642718940e+02
5.790000000000000000e+02	5.691160780261070613e+02
5.890000000000000000e+02	5.679790045220698858e+02
5.900000000000000000e+02	5.695997059005325127e+02
5.900000000000000000e+02	5.707616001600097206e+02
5.860000000000000000e+02	5.699959933548866502e+02
5.950000000000000000e+02	5.723574874707733215e+02
5.950000000000000000e+02	5.720102453866571750e+02
5.930000000000000000e+02	5.721070544179269746e+02
5.980000000000000000e+02	5.739839455869847598e+02
5.960000000000000000e+02	5.719971370126052079e+02
6.040000000000000000e+02	5.715231706500995870e+02
6.020000000000000000e+02	5.727292780244411006e+02
6.060000000000000000e+02	5.739753871639244380e+02
5.940000000000000000e+02	5.736218758551464134e+02
6.010000000000000000e+02	5.739141602552476797e+02
5.990000000000000000e+02	5.730063551560127735e+02
6.030000000000000000e+02	5.736762906132254329e+02
6.030000000000000000e+02	5.730595543379348555e+02
5.950000000000000000e+02	5.721074161203628137e+02
5.940000000000000000e+02	5.716897997827142035e+02
5.990000000000000000e+02	5.721236509978638196e+02
5.880000000000000000e+02	5.718916452737065583e+02
5.820000000000000000e+02	5.721660179819937184e+02
5.870000000000000000e+02	5.722287609863144553e+02
5.840000000000000000e+02	5.721969923863586018e+02
