1.466000000000000000e+03	1.452910413811682020e+03
1.459000000000000000e+03	1.448500135729696922e+03
1.496000000000000000e+03	1.456392125033574757e+03
1.475000000000000000e+03	1.447721179839336173e+03
1.488000000000000000e+03	1.452768936491999511e+03
1.469000000000000000e+03	1.448318748541900050e+03
1.483000000000000000e+03	1.453158634599793686e+03
1.477000000000000000e+03	1.451040260569179736e+03
1.451000000000000000e+03	1.460492513768264644e+03
1.467000000000000000e+03	1.450381692468161646e+03
1.461000000000000000e+03	1.457068853716396916e+03
1.458000000000000000e+03	1.461029626563306010e+03
1.496000000000000000e+03	1.460108346503823441e+03
1.481000000000000000e+03	1.456655858565310382e+03
1.477000000000000000e+03	1.455376936732792728e+03
1.491000000000000000e+03	1.454062845067999888e+03
1.480000000000000000e+03	1.457183809798130824e+03
1.475000000000000000e+03	1.454010927899297030e+03
1.481000000000000000e+03	1.450242560604176106e+03
1.466000000000000000e+03	1.451695789902526940e+03
1.485000000000000000e+03	1.457710078080053790e+03
1.481000000000000000e+03	1.458538305129577566e+03
1.480000000000000000e+03	1.450662338171813644e+03
1.481000000000000000e+03	1.455744199984710576e+03
1.487000000000000000e+03	1.456093771719939696e+03
1.478000000000000000e+03	1.458759696336507204e+03
1.484000000000000000e+03	1.458248160868010700e+03
1.482000000000000000e+03	1.454659978644081548e+03
1.480000000000000000e+03	1.452478874491277793e+03
1.493000000000000000e+03	1.455814335054841195e+03
1.471000000000000000e+03	1.456047000763694541e+03
1.474000000000000000e+03	1.458525640245431077e+03
1.469000000000000000e+03	1.456073331251821628e+03
1.474000000000000000e+03	1.464526692046727931e+03
1.449000000000000000e+03	1.455556047159239824e+03
1.463000000000000000e+03	1.461252517863543289e+03
1.472000000000000000e+03	1.463879667440185813e+03
1.487000000000000000e+03	1.466384804945151245e+03
1.448000000000000000e+03	1.461311483554556617e+03
1.436000000000000000e+03	1.453999068982679546e+03
1.454000000000000000e+03	1.463863189224373173e+03
1.464000000000000000e+03	1.467585338659936951e+03
1.480000000000000000e+03	1.464728056539313002e+03
1.484000000000000000e+03	1.465657730209885813e+03
1.478000000000000000e+03	1.461570496177171435e+03
1.476000000000000000e+03	1.460392745052936789e+03
1.469000000000000000e+03	1.460322642572512677e+03
1.461000000000000000e+03	1.466437412416845063e+03
1.488000000000000000e+03	1.463829659694565862e+03
1.493000000000000000e+03	1.463000874995185313e+03
1.498000000000000000e+03	1.454132708956535453e+03
1.491000000000000000e+03	1.461039333680848813e+03
1.477000000000000000e+03	1.451447537203088586e+03
1.483000000000000000e+03	1.454802843747740781e+03
1.507000000000000000e+03	1.452480059886956042e+03
1.491000000000000000e+03	1.453427568429002577e+03
1.487000000000000000e+03	1.459510932522606709e+03
1.504000000000000000e+03	1.457242122310481591e+03
1.497000000000000000e+03	1.456669125371916152e+03
1.506000000000000000e+03	1.465123301675966559e+03
1.494000000000000000e+03	1.465422614678546779e+03
1.520000000000000000e+03	1.465365494807546838e+03
1.527000000000000000e+03	1.470603720272004239e+03
1.508000000000000000e+03	1.471516301458034377e+03
1.506000000000000000e+03	1.475922045986144667e+03
1.495000000000000000e+03	1.478278831598402803e+03
1.476000000000000000e+03	1.484359284958302851e+03
1.467000000000000000e+03	1.513617355472580130e+03
1.539000000000000000e+03	1.515950838416584702e+03
1.598000000000000000e+03	1.510238436116011599e+03
1.550000000000000000e+03	1.635004106390845436e+03
1.584000000000000000e+03	1.561794466636607467e+03
1.613000000000000000e+03	1.584720777655512620e+03
1.551000000000000000e+03	1.641248254829480857e+03
1.615000000000000000e+03	1.633982140085007813e+03
1.658000000000000000e+03	1.684175955060645492e+03
1.651000000000000000e+03	1.690121303486836496e+03
1.702000000000000000e+03	1.693630057863926822e+03
1.627000000000000000e+03	1.698692776349597580e+03
1.662000000000000000e+03	1.695298088903610960e+03
1.804000000000000000e+03	1.733607253916683248e+03
1.897000000000000000e+03	1.772891270087933890e+03
1.878000000000000000e+03	1.823948813059693748e+03
1.900000000000000000e+03	1.924593617391150019e+03
1.921000000000000000e+03	2.081374521720241319e+03
1.893000000000000000e+03	2.078534951177590756e+03
1.792000000000000000e+03	2.117904847634017642e+03
1.801000000000000000e+03	2.116642322671517832e+03
1.761000000000000000e+03	2.097543697124730443e+03
1.675000000000000000e+03	2.109635328943082186e+03
1.676000000000000000e+03	2.114736993374321628e+03
1.677000000000000000e+03	2.124054777944192665e+03
1.694000000000000000e+03	2.126065717119649435e+03
1.615000000000000000e+03	2.124094497773690364e+03
1.582000000000000000e+03	2.103507902487228421e+03
1.567000000000000000e+03	2.113605778251709125e+03
1.573000000000000000e+03	2.108955944365415235e+03
1.584000000000000000e+03	2.081716073911146850e+03
1.586000000000000000e+03	2.107687209510568209e+03
1.603000000000000000e+03	2.081966619994998837e+03
1.651000000000000000e+03	2.023522154076248853e+03
1.648000000000000000e+03	1.905217937242762673e+03
1.625000000000000000e+03	1.892381663867744237e+03
1.631000000000000000e+03	1.833990817950827477e+03
1.598000000000000000e+03	1.770248113563048719e+03
1.642000000000000000e+03	1.801082953181145058e+03
1.621000000000000000e+03	1.734094530730240649e+03
1.576000000000000000e+03	1.715910932720965320e+03
1.597000000000000000e+03	1.702646931977183385e+03
1.611000000000000000e+03	1.695420558802410369e+03
1.621000000000000000e+03	1.689285789667224208e+03
1.671000000000000000e+03	1.688205175944762232e+03
1.668000000000000000e+03	1.703199758147175999e+03
1.707000000000000000e+03	1.688156887894823285e+03
1.709000000000000000e+03	1.681068496690337724e+03
1.673000000000000000e+03	1.684614996815454788e+03
1.676000000000000000e+03	1.671871531573227230e+03
1.654000000000000000e+03	1.660998916111582957e+03
1.631000000000000000e+03	1.655822366236624475e+03
1.629000000000000000e+03	1.655047215519699876e+03
1.627000000000000000e+03	1.655359706413555159e+03
1.621000000000000000e+03	1.654783005417516961e+03
1.617000000000000000e+03	1.660620502969296922e+03
1.673000000000000000e+03	1.661666302193709726e+03
1.699000000000000000e+03	1.662666992870501190e+03
1.687000000000000000e+03	1.663160658850241134e+03
1.663000000000000000e+03	1.690291768838294729e+03
1.614000000000000000e+03	1.698390613468604897e+03
1.616000000000000000e+03	1.781639932246548597e+03
1.591000000000000000e+03	2.000633905971493959e+03
1.556000000000000000e+03	2.037895637474946625e+03
1.580000000000000000e+03	2.093536561301808433e+03
1.559000000000000000e+03	2.135475469861446982e+03
1.563000000000000000e+03	2.114188638639385317e+03
1.584000000000000000e+03	2.130175363714399282e+03
1.597000000000000000e+03	2.114573988440698486e+03
1.585000000000000000e+03	2.077331134302095052e+03
1.559000000000000000e+03	2.075784399730569930e+03
1.585000000000000000e+03	2.078094199414106697e+03
1.542000000000000000e+03	2.038503963338308267e+03
1.519000000000000000e+03	2.019060483808114896e+03
1.508000000000000000e+03	1.994054493147477842e+03
1.496000000000000000e+03	1.970032404421499905e+03
1.510000000000000000e+03	1.833246118495967494e+03
1.525000000000000000e+03	1.772216028151708315e+03
1.517000000000000000e+03	1.702709179678617602e+03
1.506000000000000000e+03	1.645884344632667535e+03
1.493000000000000000e+03	1.610882114523075415e+03
1.485000000000000000e+03	1.607922885399481629e+03
1.484000000000000000e+03	1.607922885399481629e+03
1.494000000000000000e+03	1.605803505254324136e+03
1.512000000000000000e+03	1.603474604398494648e+03
1.532000000000000000e+03	1.596021392707140876e+03
1.512000000000000000e+03	1.577743224740027927e+03
1.527000000000000000e+03	1.564111487235960567e+03
1.507000000000000000e+03	1.565548264221420368e+03
1.507000000000000000e+03	1.560259603011850231e+03
1.497000000000000000e+03	1.558409706975006429e+03
1.506000000000000000e+03	1.564430945309118215e+03
1.509000000000000000e+03	1.564083149223884220e+03
1.527000000000000000e+03	1.567386049725608700e+03
1.542000000000000000e+03	1.585833655025250209e+03
1.531000000000000000e+03	1.597465325048137856e+03
1.523000000000000000e+03	1.597391663872409708e+03
1.507000000000000000e+03	1.596553994710152665e+03
1.505000000000000000e+03	1.589705737370182760e+03
1.509000000000000000e+03	1.590978562542697318e+03
1.524000000000000000e+03	1.596237337547869402e+03
1.540000000000000000e+03	1.591139804801566470e+03
1.520000000000000000e+03	1.587340135568539381e+03
1.518000000000000000e+03	1.583695145191690926e+03
1.514000000000000000e+03	1.583844881695100867e+03
1.513000000000000000e+03	1.582928565647722735e+03
1.523000000000000000e+03	1.583127486656483597e+03
1.511000000000000000e+03	1.584226592778598160e+03
1.531000000000000000e+03	1.594388705302751305e+03
1.523000000000000000e+03	1.621039224782036626e+03
1.533000000000000000e+03	1.630840379064313538e+03
1.530000000000000000e+03	1.634388953945816183e+03
1.510000000000000000e+03	1.615415144040207679e+03
1.529000000000000000e+03	1.627432860100217340e+03
1.528000000000000000e+03	1.641275979186732457e+03
1.543000000000000000e+03	1.616969533380640314e+03
1.526000000000000000e+03	1.596020715041107451e+03
1.534000000000000000e+03	1.583234857532416299e+03
1.515000000000000000e+03	1.583728164580141538e+03
1.513000000000000000e+03	1.582075410287684917e+03
1.504000000000000000e+03	1.585008537038896520e+03
1.501000000000000000e+03	1.585356784810257523e+03
1.493000000000000000e+03	1.585105028888970992e+03
1.518000000000000000e+03	1.580825413410251713e+03
1.513000000000000000e+03	1.591351168951302952e+03
1.524000000000000000e+03	1.592793158458258858e+03
1.512000000000000000e+03	1.590755912489615184e+03
1.519000000000000000e+03	1.598845750180764981e+03
1.533000000000000000e+03	1.595746544050123475e+03
1.521000000000000000e+03	1.595576047438906926e+03
1.544000000000000000e+03	1.597467233319086745e+03
1.505000000000000000e+03	1.598902922763540118e+03
1.512000000000000000e+03	1.600633779061218775e+03
1.535000000000000000e+03	1.600627870686038932e+03
1.526000000000000000e+03	1.605749114428595931e+03
1.520000000000000000e+03	1.608781227208480459e+03
1.527000000000000000e+03	1.609342639103320607e+03
1.509000000000000000e+03	1.611821891637706585e+03
1.502000000000000000e+03	1.614312414862693686e+03
1.533000000000000000e+03	1.614499276882069807e+03
1.531000000000000000e+03	1.637915550108973548e+03
1.534000000000000000e+03	1.629018323041727399e+03
1.506000000000000000e+03	1.617546899605307317e+03
1.501000000000000000e+03	1.611133937268981072e+03
1.509000000000000000e+03	1.630240616333124535e+03
1.516000000000000000e+03	1.610709956392736785e+03
1.500000000000000000e+03	1.609790906044659323e+03
1.494000000000000000e+03	1.610435896423143959e+03
1.516000000000000000e+03	1.611261596089352906e+03
1.507000000000000000e+03	1.609299617666914855e+03
1.513000000000000000e+03	1.608274758775320151e+03
1.517000000000000000e+03	1.606494782492718059e+03
1.534000000000000000e+03	1.605957817253352005e+03
1.540000000000000000e+03	1.605449041377210506e+03
1.552000000000000000e+03	1.603079087796937074e+03
1.535000000000000000e+03	1.603381986733450276e+03
1.542000000000000000e+03	1.601158658577545111e+03
1.543000000000000000e+03	1.596085805054123057e+03
1.533000000000000000e+03	1.592380945932242412e+03
1.539000000000000000e+03	1.588777580900225530e+03
1.526000000000000000e+03	1.577401368577042831e+03
1.524000000000000000e+03	1.575906769785351571e+03
1.514000000000000000e+03	1.575749303852534922e+03
1.509000000000000000e+03	1.572835988190387070e+03
1.529000000000000000e+03	1.565529669772583020e+03
1.524000000000000000e+03	1.558695945721031876e+03
1.523000000000000000e+03	1.559012055560750696e+03
1.520000000000000000e+03	1.551919550944668572e+03
1.511000000000000000e+03	1.535872150536052459e+03
1.503000000000000000e+03	1.522448354457734013e+03
1.512000000000000000e+03	1.523187287403423625e+03
1.502000000000000000e+03	1.518630357272887522e+03
1.494000000000000000e+03	1.523973174947379903e+03
1.494000000000000000e+03	1.523777278288602247e+03
1.488000000000000000e+03	1.525683301952348074e+03
1.503000000000000000e+03	1.523280073955190119e+03
1.495000000000000000e+03	1.527606562801004429e+03
1.503000000000000000e+03	1.522145010248586686e+03
1.521000000000000000e+03	1.521112478543241650e+03
1.503000000000000000e+03	1.524153827758431362e+03
1.499000000000000000e+03	1.518922780118069113e+03
1.511000000000000000e+03	1.519011363677127747e+03
1.498000000000000000e+03	1.522149674976853930e+03
1.507000000000000000e+03	1.518679668969841487e+03
1.515000000000000000e+03	1.521727078972133768e+03
1.564000000000000000e+03	1.516878952382345460e+03
1.521000000000000000e+03	1.524051498709340649e+03
1.513000000000000000e+03	1.521856316595107046e+03
1.495000000000000000e+03	1.518713270220608820e+03
1.488000000000000000e+03	1.518857022943587708e+03
1.490000000000000000e+03	1.516261161274148890e+03
1.515000000000000000e+03	1.516810130306131896e+03
1.485000000000000000e+03	1.510865587985623279e+03
1.478000000000000000e+03	1.505534539379358193e+03
1.468000000000000000e+03	1.498459992638130643e+03
1.477000000000000000e+03	1.496523790654608547e+03
1.498000000000000000e+03	1.494143707172733230e+03
1.490000000000000000e+03	1.491261294291945205e+03
1.478000000000000000e+03	1.492870298212497801e+03
1.486000000000000000e+03	1.485772095227478076e+03
1.468000000000000000e+03	1.483431220618158477e+03
1.471000000000000000e+03	1.483884428258200842e+03
1.480000000000000000e+03	1.480557056188724800e+03
1.472000000000000000e+03	1.476998726649961100e+03
1.468000000000000000e+03	1.465635194822313224e+03
